speaker	task	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb	longWds	totWds
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0.25	0	0	0.25	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	4
NWF089	3I	1	0	0	0	0.16666666666666666	0	0	0	0.16666666666666666	0.16666666666666666	0	0	0.16666666666666666	0	0.16666666666666666	0.3333333333333333	0.6666666666666666	0	0.16666666666666666	0	0	0	0	0	0	0.3333333333333333	0	6
NWF089	3I	1	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	3
NWF089	3I	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0.6666666666666666	0.6666666666666666	0	0.3333333333333333	0	0	0	0	0	0	0	0	3
NWF089	3I	1	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0	0.42857142857142855	0.14285714285714285	0	0	0	0.14285714285714285	0.14285714285714285	0	0	0.14285714285714285	0	7
NWF089	3I	2	0	0	0	0.25	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	4
NWF089	3I	1	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	2	0.0625	0	0	0	0	0.0625	0.125	0	0	0	0	0	0	0.125	0	0.6875	0.0625	0.0625	0	0	0.125	0.1875	0.125	0.0625	0.375	0.3125	16
NWF089	3I	1	0	0	0	0	0	0.4	0	0.2	0.2	0	0	0	0.2	0.2	0	0.4	0	0	0	0	0	0	0	0	0.4	0	5
NWF089	3I	1	0	0	0.058823529411764705	0.17647058823529413	0	0.058823529411764705	0.058823529411764705	0.17647058823529413	0.11764705882352941	0.058823529411764705	0	0.11764705882352941	0.058823529411764705	0.23529411764705882	0	0.4117647058823529	0	0.058823529411764705	0	0	0	0	0	0.11764705882352941	0.4117647058823529	0	17
NWF089	3I	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
