speaker	task	stance	o	s	c	a	d	r	f	t	e	i	x	b	period	comma	questionmark	exclamationmark	pronoun	ipron	ppron	singPPron	plurPPron	1stPPron	2ndPPron	3rdPPron	defArt	indefArt	function	prep	conj	filler	nonflu	swear	tentat	differ	discrep	certain	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	3	3	2	1	2	1	0	0	0	12	1	1	0	0	0	1	0	0	0	
NWM047	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	3	1	2	0	0	0	0	0	2	0	11	2	3	0	0	0	2	2	1	0	
NWM047	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	
NWM047	3I	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	0	0	5	1	4	3	0	3	0	0	1	0	8	1	1	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	1	0	0	0	0	5	1	1	0	0	0	1	1	0	0	
NWM047	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	9	4	5	2	1	3	0	0	2	0	18	4	3	0	0	0	1	2	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	10	6	4	2	1	3	0	0	1	0	12	0	1	0	0	0	0	1	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	2	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	3	1	2	1	1	2	0	0	0	0	5	2	0	0	0	0	2	0	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	0	1	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	2	0	1	1	0	0	1	0	4	1	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	1	2	1	1	2	0	0	0	0	7	1	1	0	1	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	4	0	4	2	0	2	0	0	2	0	8	1	0	0	0	0	0	1	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	4	1	1	0	0	0	2	1	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	5	3	2	1	1	0	1	1	0	0	9	2	1	0	0	0	3	1	0	1	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	3	2	0	0	0	0	2	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	2	1	0	1	0	0	1	0	5	2	0	0	1	0	1	0	1	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	1	1	1	0	0	0	0	1	0	0	0	0	0	3	0	1	0	4	0	3	2	0	2	0	0	1	0	8	2	0	0	0	0	2	0	0	0	
NWM047	3I	1	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	8	3	5	2	2	3	1	0	1	0	12	0	2	0	0	0	0	1	0	0	
NWM047	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	1	0	0	0	1	0	0	0	1	3	0	0	1	1	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	1	0	0	0	0	1	0	0	0	0	5	4	0	0	4	0	4	1	0	1	0	0	3	0	7	0	1	0	1	0	0	0	0	1	
NWM047	3I	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	1	0	8	3	3	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	3	0	3	2	0	2	0	0	1	0	4	1	0	0	0	0	1	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	1	5	3	0	2	2	0	0	1	18	4	3	0	0	0	1	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	2	2	2	0	2	0	0	0	3	13	1	1	0	0	0	2	1	1	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	4	3	1	0	0	0	0	0	1	0	13	4	1	0	0	0	4	1	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	7	3	3	3	0	2	1	0	0	0	17	2	4	0	0	0	1	1	2	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	1	0	0	0	0	1	0	0	0	0	3	1	0	0	6	3	3	2	0	0	2	0	1	1	16	4	0	0	1	0	2	0	1	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	6	0	1	0	5	1	4	4	0	4	0	0	0	0	6	0	0	0	2	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	1	2	2	0	2	0	0	0	1	7	1	0	0	0	0	1	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	4	2	2	0	0	0	0	0	2	0	6	2	0	0	0	0	1	0	0	0	
NWM047	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	4	1	0	0	0	0	0	1	0	0	
NWM047	3I	2	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	1	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	
NWM047	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	2	1	0	0	0	0	0	0	0	0	9	3	0	0	0	0	4	0	0	0	
NWM047	3I	1	1	0	0	1	0	0	0	0	0	0	0	0	6	1	0	0	2	2	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	0	1	0	0	0	0	3	0	0	1	0	0	1	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	2	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	3	1	2	2	0	2	0	0	0	0	5	0	0	0	1	0	1	0	0	0	
NWM047	3I	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	4	3	1	1	0	1	0	0	0	0	6	2	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	6	2	4	2	1	3	0	0	1	0	11	3	0	0	0	0	1	0	1	0	
NWM047	3I	2	1	0	0	0	1	0	0	1	0	0	0	0	4	1	0	0	5	1	4	3	0	3	0	0	1	0	14	3	2	0	0	0	0	1	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	7	3	3	2	0	1	1	0	1	1	17	4	1	0	0	0	4	1	1	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	1	1	0	1	1	0	0	0	0	4	1	1	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	2	1	1	1	1	1	0	0	0	0	0	0	0	1	1	2	0	3	2	1	0	0	0	0	0	1	0	9	1	2	0	0	0	2	1	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	1	1	0	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	3	3	0	0	0	0	0	0	0	0	6	1	1	0	0	0	2	1	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	1	0	0	0	0	0	0	0	0	5	1	0	0	2	1	1	0	0	0	0	0	1	0	6	2	0	0	0	0	0	0	0	2	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	1	1	0	0	0	0	0	0	0	0	0	5	2	0	0	4	0	4	1	1	1	1	0	2	0	9	2	2	0	0	0	1	0	1	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	1	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	2	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	1	0	0	1	0	0	1	5	1	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	2	0	0	0	0	0	0	0	1	8	1	0	0	0	0	0	0	2	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	4	1	3	3	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	2	0	1	1	0	0	0	4	0	0	0	1	0	1	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	2	0	5	3	2	2	0	1	1	0	0	1	10	1	2	0	0	0	2	3	1	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	3	0	3	3	0	0	3	0	0	2	13	3	2	0	0	0	4	2	1	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	1	0	1	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	4	2	2	0	1	1	0	0	1	0	7	1	0	0	0	0	1	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	1	1	1	0	0	0	0	0	0	0	0	0	5	1	2	0	5	2	3	0	2	2	0	0	1	0	9	1	0	0	1	0	1	0	0	1	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0	4	1	3	0	3	3	0	0	0	0	8	0	1	0	0	0	0	1	1	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	2	1	0	1	1	0	0	0	0	5	0	1	0	0	0	1	1	1	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	2	1	1	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	
NWM047	3I	1	1	0	1	0	0	0	0	0	0	0	0	0	4	3	0	0	4	0	4	2	1	1	1	1	1	0	11	3	2	0	0	0	1	1	0	1	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	
NWM047	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	5	2	0	0	0	0	1	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	3	0	3	0	1	1	0	0	2	0	6	0	0	0	1	0	0	0	0	0	
NWM047	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM047	3I	2	1	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	4	1	3	2	1	2	1	0	0	0	11	1	0	0	1	0	0	1	2	0	
NWM047	3I	1	0	0	0	1	0	0	0	0	1	0	0	0	7	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	
NWM047	3I	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
